3630,1942,1419818245.41483
5520,5595,1419820762.7648
3622,5751,1419824643.73793
3793,4258,1419873883.85491
3793,66,1419874754.10828
2894,4208,1419886515.20529
2894,5746,1419886526.59434
2894,4606,1419886535.43556
2894,4605,1419886544.40464
2894,4600,1419886553.97264
2894,4578,1419886563.81251
2894,4572,1419886573.1449
2894,4558,1419886580.32706
2894,4553,1419886592.14677
2894,4547,1419886603.26382
2894,4540,1419886624.93091
2894,5747,1419886633.76538
2894,4405,1419886642.91973
2894,5748,1419886674.64765
2894,4751,1419886682.87606
2894,4969,1419886691.59058
2894,5749,1419886698.88678
2894,3264,1419886707.46494
2894,5750,1419886717.32445
2894,5131,1419886732.05508
4818,4071,1419892321.72307
1785,424,1419921000.0357
2569,4406,1419931285.52647
1990,2323,1419969844.30974
1990,2863,1419970165.31296
4406,5092,1419976559.28591
4406,5144,1419976578.43613
4406,5171,1419976589.54057
4406,3278,1419977433.29293
3617,424,1419983979.47897
2894,3603,1420049123.65247
3618,967,1420059969.17715
2894,5752,1420070257.43239
5580,5751,1420086526.89998
23,5753,1420137845.96267
5424,808,1420174281.09121
3242,4183,1420193685.15442
5702,2894,1420205315.94073
2135,1894,1420232207.33689
967,5754,1420250138.37825
172,5590,1420303296.43192
4406,5755,1420324657.43264
23,5756,1420358648.46427
4406,3724,1420775297.68829
4406,424,1420775412.36515
2569,1346,1420786479.15672
2569,5358,1420787437.4453
4406,4941,1420789403.3749
3622,81,1420817285.08348
4406,5757,1420845228.09884
1785,4169,1420859201.01396
4406,1726,1420877628.49781
4406,1355,1420877700.30164
4406,2894,1420878085.5817
66,5702,1420905786.05548
4197,3433,1420926294.92096
4071,5727,1420985171.63101
5358,1272,1421007713.65366
3622,5758,1421011156.72044
5758,3759,1421012352.94128
5758,3775,1421012669.9568
3793,4439,1421035824.39064
3561,3724,1421094191.36118
3622,5759,1421100335.30568
81,5759,1421100350.80606
3607,5759,1421100483.61743
1468,3607,1421111437.17761
1468,5424,1421111464.19799
3607,4086,1421129786.37076
23,5760,1421156223.20785
4406,5761,1421191636.34562
2323,66,1421214089.76472
2323,2199,1421245729.26824
5644,1785,1421259359.63352
145,4494,1421262757.88682
4406,4494,1421296699.07357
4406,4429,1421304002.20376
4406,5762,1421304134.65565
3713,4196,1421310734.57474
477,1799,1421358472.73065
477,4406,1421377170.86989
4406,5756,1421391015.84209
5756,4378,1421398089.32325
1272,2863,1421434858.12657
967,3630,1421441811.76635
5756,5763,1421503099.6396
3242,5351,1421524944.68685
3724,3242,1421547977.99696
2569,2323,1421565909.32666
3724,4378,1421628304.15756
3622,3242,1421684262.9144
3242,5424,1421684774.25565
3242,3607,1421685145.55517
1990,4465,1421712039.36006
4086,5424,1421729857.97922
2569,5744,1421808897.38576
4406,5677,1421841174.7682
4823,5531,1421848414.75004
23,5764,1421871114.14096
23,5765,1421871122.85237
1799,5351,1421876268.07937
3561,178,1421902061.10564
1774,1337,1421954364.43671
1799,4521,1421970584.54797
2863,3775,1422002308.84842
4196,4216,1422066867.47789
2894,1990,1422114393.56043
5716,4823,1422134996.96187
1799,5423,1422215715.26719
2569,5766,1422237833.81673
5358,2073,1422238659.86946
3735,1990,1422284679.28877
3724,5767,1422303057.26168
2071,5258,1422306334.73417
5416,4823,1422418123.04855
297,4406,1422429785.65304
23,5768,1422432065.50337
4827,5697,1422468054.23087
23,2430,1422519474.98551
1785,4071,1422643928.90833
967,5769,1422686726.45178
3630,38,1422724267.83668
23,5761,1422816432.75779
3347,477,1422906841.53453
66,4406,1422946218.03848
5492,5770,1422989417.05603
23,5771,1423047030.06937
4406,5772,1423083385.60206
5773,4086,1423103531.07822
5773,5359,1423104146.58087
5774,5340,1423106648.08731
4406,2835,1423125922.54584
4089,2006,1423161615.87405
4406,5775,1423165908.608
23,5776,1423166545.74278
4393,5777,1423201714.21395
5770,1308,1423229489.18775
23,5778,1423230630.04012
3724,5719,1423233409.77472
3347,1889,1423241481.54884
1594,2247,1423244406.63522
145,5351,1423267603.66892
1834,4521,1423366272.14089
4201,2863,1423441254.15938
4071,4439,1423444742.08865
1942,3891,1423497113.12035
4169,5779,1423585892.59526
2863,1002,1423597131.56832
1002,3,1423598153.03425
1308,1795,1423599895.95662
1002,23,1423600670.69404
5313,3653,1423654721.42434
5313,4521,1423654955.69916
5424,1678,1423702886.89423
5424,5003,1423703109.04718
2569,4183,1423708136.11344
3347,2863,1423846726.80614
2863,5719,1423846826.12758
2199,1778,1423858287.62558
5351,5777,1423942738.74806
4521,5505,1423957013.14704
1990,3626,1424026456.33957
5358,4521,1424038488.04052
5727,5780,1424048392.68014
5727,4853,1424048434.53132
5727,5781,1424048534.85173
5727,5782,1424048578.79757
5727,5783,1424048611.82202
5727,5784,1424048747.72617
5727,2775,1424048801.70091
4071,1483,1424134164.07995
5313,5785,1424200045.98225
3724,5025,1424230482.08759
2073,23,1424281774.00383
5351,3226,1424287187.37501
2863,5484,1424367082.67587
1785,5351,1424382779.78883
23,4169,1424444767.61521
4827,5786,1424465245.31703
5787,7,1424518296.30551
2894,5788,1424538914.32116
3815,5788,1424538977.5042
477,1272,1424579942.21311
2751,5424,1424656820.57688
5386,5789,1424713176.58152
4089,5344,1424730337.60225
3775,5790,1424731120.35144
5791,4089,1424745070.6984
3617,5792,1424748039.44475
5791,5660,1424748187.09571
23,5793,1424775660.51766
4406,2006,1424824790.44249
3775,5794,1424849248.10503
5794,23,1424851341.79671
4406,7,1424854537.39774
4436,1990,1425059421.24145
3347,5141,1425249125.00546
5365,1785,1425320299.01243
5484,4169,1425331924.82887
967,3226,1425597211.24319
5141,5795,1425602205.54683
145,5796,1425615200.06575
2010,5796,1425766943.88424
4521,5797,1425770597.18954
66,4060,1425803699.63661
3775,1785,1425917697.0415
499,38,1425932726.72005
499,3617,1425932886.66248
1785,5791,1425940100.17178
