4086,5833,1433690431.47113
1990,5834,1433695426.91745
3399,3724,1433746782.43225
23,5835,1433942841.37348
23,5836,1433942854.68154
5365,1726,1433967860.35545
5816,5537,1433969579.72998
4823,4089,1434052149.98683
32,5796,1434122522.93609
5484,4823,1434130827.95727
5484,5796,1434131278.48267
3775,2172,1434229893.58223
3347,2172,1434230782.26007
4378,4089,1434330176.37647
5141,5837,1434548115.63536
32,5838,1434632366.97499
3347,32,1434656865.41112
3347,2010,1434731910.60793
3724,3347,1434733060.95565
4089,4183,1434741973.81996
5424,5057,1434856160.88934
5351,2247,1434916824.79683
145,1594,1435000792.00005
297,7,1435125030.79474
3399,2006,1435178708.32958
5802,2006,1435179652.68184
1785,2006,1435249955.50442
3347,145,1435315372.14751
3617,3347,1435335928.86872
4183,3347,1435336435.51909
5839,5351,1435344916.33219
1990,5840,1435516358.21567
3347,5554,1435615328.57505
4258,4521,1435634475.5215
5817,5825,1436199596.53708
1990,5841,1436212331.61891
5141,5842,1436602016.21992
1990,5791,1436818434.76142
1785,5842,1436845511.3502
3775,4316,1436856243.12131
3399,1990,1436900586.02816
424,477,1436933970.94707
4823,1502,1436975364.29839
4169,424,1437021117.64706
499,5843,1437083740.84613
2010,5843,1437147691.12139
5843,5844,1437240958.91885
5843,5802,1437252344.34079
1678,5843,1437345001.56307
5351,5843,1437345617.18458
2569,5595,1437349584.68587
32,2199,1437393501.94672
4183,5141,1437399248.96734
1990,4183,1437414516.75331
1990,1589,1437418836.12044
1545,1942,1437457550.49338
5791,7,1437636273.72822
2017,5845,1437706563.74412
5845,5846,1437707792.21889
5845,4169,1437708315.74348
5845,5575,1437708354.18661
7,5847,1437801956.73258
2071,5796,1437880866.65706
7,5848,1437887243.67785
2017,1308,1437943722.22682
1990,1889,1438094778.33571
1942,3790,1438156104.23303
5697,1678,1438335218.69913
7,1990,1438360542.54127
36,5849,1438382906.49064
32,3479,1438525575.63819
4406,5850,1438582311.50205
4406,5851,1438582366.6955
4406,5852,1438582724.99444
4861,5853,1438599356.48395
23,5854,1438635273.22772
23,5855,1438635289.989
23,5856,1438639914.88506
5842,93,1438665512.39329
4143,5853,1438755202.007
477,4932,1438995478.49927
1990,2010,1439160266.33492
4932,1942,1439195864.21354
945,4932,1439198240.24167
5857,1942,1439267350.10666
145,5857,1439279096.51634
1942,4169,1439436732.62768
1942,1990,1439484837.08812
477,1990,1439490686.4031
1942,5841,1439565153.31148
1785,4089,1439780150.85624
23,5858,1439805447.29631
5412,1350,1439836428.44712
945,5536,1439845714.77894
2199,5141,1439850045.67816
2010,4089,1439916263.83902
4406,4169,1439950527.87935
7,5859,1439968884.79449
66,1319,1439989198.96089
66,0,1439989206.11865
66,1795,1439989245.26633
4521,3399,1440038780.27746
1942,5141,1440165810.72849
499,5857,1440476321.62368
23,3874,1440499569.22897
3347,5860,1440547273.06699
5860,5719,1440547608.06862
4406,5861,1440782145.3552
3347,4406,1440785982.56691
4406,1684,1440788692.02852
5351,3399,1440985361.31692
4406,2010,1441050128.06011
5858,5842,1441101228.84606
3704,4406,1441145273.2801
499,5862,1441148162.44859
1942,1785,1441149943.04874
1942,2569,1441150014.61652
3347,2569,1441150287.16405
3815,2569,1441151268.00026
5466,1272,1441223010.92021
32,5595,1441468528.59993
4169,5863,1441543679.12481
5842,2569,1441598235.16094
5842,3704,1441598763.57477
1942,5864,1441603509.9014
3876,5719,1441663367.96333
3347,3876,1441663446.08636
5857,3406,1441669444.58477
2484,1785,1441728449.67187
145,1785,1441816653.50553
145,1589,1441829842.64201
4169,5595,1441983693.62932
2071,5595,1441987595.76512
5865,5141,1442014737.78822
5865,3347,1442014983.09331
5865,2010,1442148898.90111
5796,4406,1442256845.56442
2071,1223,1442418135.80032
3617,1223,1442418238.78864
36,4169,1442786707.31018
2199,4750,1442852040.20389
1002,5866,1442910706.55737
5351,3704,1442983478.51409
3347,3630,1443584896.14222
23,3704,1443678302.14177
172,145,1443747006.93074
145,5867,1443757092.39496
2010,3704,1443846928.47127
145,1942,1444109524.01214
2569,5858,1444109718.37226
5858,3704,1444190999.45256
4378,60,1444959229.85739
5573,5410,1445269798.97665
5868,23,1445368052.9135
3815,5358,1445383984.03421
2010,4183,1445437330.45586
4086,5869,1445606237.89728
5869,5359,1445608247.20008
499,5351,1445733605.63886
23,2010,1445949816.86693
23,5870,1445967765.78783
1942,5858,1446238099.65841
4378,4169,1446314204.34375
3630,2010,1446401763.58972
5796,3630,1446417226.29017
4978,4861,1446581488.08871
4978,3157,1446588106.96772
4086,5825,1446604593.86561
2569,4169,1446615605.54992
4169,3501,1446616108.05797
3704,145,1446688926.89652
5825,5871,1446996641.20639
3630,3724,1447361618.32757
23,5872,1447506325.83957
23,5873,1447506369.70577
23,5874,1447506410.60631
1990,4378,1447987280.77885
23,5841,1448019108.60957
4378,5141,1448558427.26256
3347,5858,1448869065.53182
2071,5466,1448988864.65971
967,172,1449093381.0007
172,2006,1449158948.38395
3630,499,1449290674.63244
2199,7,1449314550.89748
3775,5875,1449651037.71582
1308,200,1449756126.47613
5141,499,1449767427.55158
1990,145,1450222131.33926
967,5466,1450278669.35164
5876,5877,1450278779.41388
3815,1785,1450281533.54179
5709,3242,1450370476.5691
499,5858,1450732839.52929
2071,5141,1450762323.6148
1990,1272,1450787623.18321
32,5858,1450889761.05804
3630,1785,1450915245.16236
3630,1272,1450915746.03513
3815,3242,1451117352.21364
1350,3775,1451249288.81226
5697,5878,1451292970.15411
4086,6,1451407165.74669
5351,477,1451770407.01674
1350,3242,1451785793.24722
1684,2569,1451898739.56643
23,5879,1451906319.25883
23,5880,1451906337.10715
1002,36,1451934345.52527
5796,5858,1452150888.48381
5217,5573,1452182096.42494
1589,2010,1452279193.86427
5802,1350,1452382100.04463
3630,4316,1452530449.61987
1990,5778,1452612528.98952
477,3704,1452719188.66551
1785,5858,1452836654.27234
2652,4174,1453282131.40316
3798,2652,1453286928.97269
4478,7,1453313389.46763
4478,1990,1453317205.10817
1785,4378,1453611187.23211
2652,4797,1453679434.03402
