3082,39,1416632400.0
3058,3049,1416632400.0
3515,3679,1416718800.0
3515,3681,1416718800.0
3162,3007,1416805200.0
3669,2994,1416891600.0
3682,2299,1416978000.0
2144,2722,1416978000.0
3683,3682,1416978000.0
3682,2107,1416978000.0
3684,30,1416978000.0
42,2722,1417064400.0
3683,30,1417064400.0
1262,927,1417064400.0
2884,906,1417064400.0
3522,3515,1417064400.0
1262,3526,1417064400.0
3480,3526,1417064400.0
1419,1630,1417064400.0
2884,3513,1417064400.0
1262,3623,1417064400.0
2722,2455,1417064400.0
2437,2918,1417064400.0
2722,1725,1417064400.0
439,3115,1417150800.0
42,3082,1417323600.0
1540,2643,1417410000.0
3664,1419,1417410000.0
3664,3480,1417410000.0
3685,2142,1417410000.0
1540,1419,1417410000.0
42,23,1417496400.0
2722,2299,1417496400.0
3670,1262,1417582800.0
2722,906,1417582800.0
2820,2437,1417669200.0
1262,3686,1417669200.0
2820,39,1417669200.0
3670,2924,1417669200.0
3687,2437,1417755600.0
2916,906,1417755600.0
1940,1262,1417928400.0
1262,3688,1417928400.0
2299,2437,1417928400.0
3515,3688,1417928400.0
2823,2437,1418014800.0
429,906,1418014800.0
3003,2107,1418101200.0
3515,3689,1418101200.0
42,30,1418101200.0
3515,1242,1418101200.0
1957,1841,1418101200.0
3689,1262,1418101200.0
3003,1940,1418101200.0
2817,2440,1418101200.0
1262,932,1418101200.0
3690,30,1418101200.0
2823,2392,1418101200.0
2817,932,1418101200.0
1846,3691,1418187600.0
42,1725,1418187600.0
3690,3115,1418187600.0
2299,3115,1418187600.0
3692,3689,1418187600.0
3693,42,1418187600.0
2729,3007,1418274000.0
2643,429,1418360400.0
99,30,1418360400.0
1940,906,1418360400.0
2855,377,1418446800.0
2855,906,1418446800.0
3164,1940,1418446800.0
2924,906,1418533200.0
2924,3694,1418533200.0
42,39,1418619600.0
3515,59,1418706000.0
3663,59,1418706000.0
2792,3007,1418706000.0
429,3115,1418792400.0
429,1744,1418878800.0
429,2,1418878800.0
429,1102,1418878800.0
3514,59,1418878800.0
3421,59,1418878800.0
2700,1940,1419051600.0
23,1940,1419138000.0
3695,23,1419138000.0
3472,1940,1419224400.0
3515,1940,1419224400.0
3506,1940,1419224400.0
3663,1940,1419224400.0
1940,447,1419224400.0
30,3696,1419310800.0
30,3697,1419310800.0
2967,2820,1419310800.0
3698,3197,1419397200.0
3699,1940,1419397200.0
2303,3197,1419397200.0
1940,1725,1419483600.0
3156,3116,1419483600.0
3480,1748,1419483600.0
2131,932,1419570000.0
3669,42,1419656400.0
42,2924,1419656400.0
2823,1889,1419742800.0
3515,3700,1419742800.0
3098,2918,1419829200.0
42,2918,1419829200.0
3677,3285,1419829200.0
2177,1940,1419915600.0
377,2821,1419915600.0
3156,2299,1419915600.0
377,1733,1419915600.0
1940,2437,1419915600.0
2455,3701,1420002000.0
2820,932,1420002000.0
3678,2918,1420002000.0
3613,3700,1420002000.0
3613,3681,1420002000.0
30,3702,1420088400.0
3513,732,1420088400.0
99,1940,1420088400.0
2073,1841,1420174800.0
2073,2884,1420174800.0
2643,3058,1420174800.0
932,3703,1420174800.0
3156,2855,1420261200.0
3156,3704,1420261200.0
3162,3115,1420261200.0
3705,30,1420347600.0
3515,2643,1421643600.0
2817,2643,1421643600.0
3003,1262,1421816400.0
3003,3480,1421816400.0
3515,133,1421816400.0
3003,2817,1421816400.0
3480,133,1421816400.0
3003,3421,1421816400.0
3421,133,1421816400.0
3480,3706,1421989200.0
3506,3707,1422162000.0
