3139,3197,1401076800.0
2299,1568,1401163200.0
3149,3546,1401249600.0
2967,1733,1401249600.0
2732,2294,1401249600.0
3058,1574,1401249600.0
3530,1262,1401249600.0
126,3007,1401249600.0
3185,2073,1401336000.0
2817,3007,1401336000.0
2299,1951,1401336000.0
2967,3007,1401336000.0
2700,3058,1401422400.0
2129,3115,1401422400.0
3287,3552,1401422400.0
3553,3058,1401422400.0
3094,2073,1401422400.0
1862,2073,1401422400.0
1951,2392,1401508800.0
3094,2067,1401508800.0
3177,2898,1401508800.0
3553,59,1401508800.0
1891,2732,1401508800.0
2884,3115,1401508800.0
3058,1940,1401508800.0
2884,26,1401595200.0
3553,3509,1401595200.0
1262,1903,1401595200.0
2817,1292,1401595200.0
3071,3066,1401681600.0
2016,3167,1401681600.0
3094,1588,1401681600.0
3094,1353,1401681600.0
2392,3115,1401768000.0
2037,3007,1401768000.0
2817,3421,1401768000.0
2303,3554,1401768000.0
3156,2392,1401768000.0
2700,1957,1401768000.0
3515,3504,1401768000.0
3254,3115,1401768000.0
3547,2392,1401854400.0
2884,2299,1401854400.0
2016,3320,1401854400.0
2916,1277,1401940800.0
3555,3499,1401940800.0
1940,2916,1401940800.0
2303,2129,1402027200.0
3430,2732,1402027200.0
23,2495,1402027200.0
99,23,1402027200.0
1262,3556,1402113600.0
2884,3557,1402113600.0
3558,3546,1402113600.0
377,2129,1402113600.0
2884,377,1402113600.0
3559,30,1402200000.0
2455,2855,1402200000.0
3559,3007,1402200000.0
1940,3558,1402200000.0
3559,163,1402200000.0
3177,1940,1402200000.0
3324,3560,1402200000.0
3558,3561,1402200000.0
1630,3557,1402200000.0
2495,2700,1402200000.0
3561,3546,1402200000.0
2016,60,1402200000.0
3324,30,1402200000.0
3562,3011,1402286400.0
2455,1923,1402286400.0
1592,1262,1402286400.0
3177,3562,1402286400.0
2700,209,1402286400.0
1862,30,1402372800.0
2016,3272,1402372800.0
2495,2437,1402372800.0
2495,2,1402372800.0
2392,3007,1402372800.0
2708,3563,1402372800.0
2495,3197,1402459200.0
429,3538,1402545600.0
3480,3564,1402545600.0
1862,447,1402545600.0
3555,3197,1402545600.0
3565,3094,1402632000.0
3565,1630,1402632000.0
3472,2817,1402632000.0
2392,2495,1402632000.0
3565,3185,1402632000.0
3082,1223,1402632000.0
1946,0,1402632000.0
3565,3472,1402632000.0
3565,1262,1402632000.0
3565,53,1402632000.0
2700,3560,1402632000.0
3565,2817,1402632000.0
3421,3115,1402632000.0
3566,2495,1402632000.0
3565,3421,1402632000.0
2884,0,1402718400.0
3177,2287,1402718400.0
3567,3284,1402718400.0
3563,1262,1402804800.0
3563,3494,1402804800.0
99,3115,1402804800.0
1946,2303,1402804800.0
2303,0,1402804800.0
2708,3568,1402891200.0
3082,3007,1402891200.0
3568,1262,1402891200.0
1889,3007,1402891200.0
2860,3007,1402891200.0
2708,1262,1402891200.0
1783,2994,1402977600.0
3177,3007,1402977600.0
3508,3506,1403064000.0
3098,2924,1403064000.0
1674,3569,1403150400.0
3570,3197,1403150400.0
3571,2495,1403150400.0
2924,3569,1403236800.0
2924,2732,1403236800.0
2303,1292,1403323200.0
2303,1923,1403323200.0
1302,3115,1403323200.0
3421,3509,1403323200.0
2303,38,1403323200.0
2924,2455,1403323200.0
3563,3572,1403323200.0
2924,3197,1403409600.0
3573,3480,1403409600.0
3084,1430,1403409600.0
3480,3572,1403409600.0
2924,1671,1403409600.0
3506,2817,1403409600.0
2646,440,1403409600.0
3492,3574,1403496000.0
1940,1937,1403496000.0
2924,1725,1403496000.0
3510,1262,1403496000.0
